LatS,LatE,LongS,LongE,SegSize,SegProp,CumuStart,CumuEnd
46.80687548,46.81582548,-124.1047186,-124.1062821,1.002282295,1,949.5530571,950.5553394
46.81582548,46.8247865,-124.1062821,-124.1080889,1.005859738,1,950.5553394,951.5611992
46.8247865,46.83368329,-124.1080889,-124.1100813,1.000822582,1,951.5611992,952.5620217
46.83368329,46.84260115,-124.1100813,-124.1122945,1.005808368,1,952.5620217,953.5678301
46.84260115,46.85140878,-124.1122945,-124.1150722,1.001887739,1,953.5678301,954.5697179
46.85140878,46.86024191,-124.1150722,-124.1179128,1.005669934,1,954.5697179,955.5753878
46.86024191,46.86902085,-124.1179128,-124.1211553,1.006819482,1,955.5753878,956.5822073
46.86902085,46.87787793,-124.1211553,-124.1241453,1.010747054,1,956.5822073,957.5929543
46.87787793,46.88674,-124.1241453,-124.1271423,1.011400326,1,957.5929543,958.6043547
46.88674,46.89634732,-124.1271423,-124.1308786,1.105368261,1,958.6043547,959.7097229
46.89634732,46.90501688,-124.1308786,-124.1345045,1.002601134,0.99102501,959.7097229,960.712324
46.90501688,46.91894867,-124.1345045,-124.17216,3.252867282,0,960.712324,963.9651913
46.91894867,46.92759499,-124.17216,-124.176252,1.010402933,0.046975499,963.9651913,964.9755943
46.92759499,46.93664296,-124.176252,-124.1757295,1.006871007,1,964.9755943,965.9824653
46.93664296,46.94569268,-124.1757295,-124.1764303,1.007687804,1,965.9824653,966.9901531
46.94569268,46.95472222,-124.1764303,-124.1765705,1.004096351,1,966.9901531,967.9942494
46.95472222,46.96438945,-124.1765705,-124.1760295,1.075730425,1,967.9942494,969.0699799
46.96438945,46.97340294,-124.1760295,-124.1757655,1.002453873,1,969.0699799,970.0724337
46.97340294,46.98239927,-124.1757655,-124.1757583,1.000346412,1,970.0724337,971.0727801
46.98239927,46.99323181,-124.1757583,-124.1754583,1.204738969,1,971.0727801,972.2775191
46.99323181,47.00222449,-124.1754583,-124.1752106,1.000116493,1,972.2775191,973.2776356
47.00222449,47.01126857,-124.1752106,-124.1751959,1.005656361,1,973.2776356,974.283292
47.01126857,47.02031662,-124.1751959,-124.1757065,1.006841906,1,974.283292,975.2901339
47.02031662,47.02936191,-124.1757065,-124.1757722,1.005802288,1,975.2901339,976.2959362
47.02936191,47.03844526,-124.1757722,-124.1758462,1.010038922,1,976.2959362,977.3059751
47.03844526,47.0474598,-124.1758462,-124.1765055,1.003615157,1,977.3059751,978.3095902
47.0474598,47.05645979,-124.1765055,-124.1767791,1.000967804,1,978.3095902,979.310558
47.05645979,47.06548554,-124.1767791,-124.1777441,1.006276279,1,979.310558,980.3168343
47.06548554,47.0744825,-124.1777441,-124.1786756,1.002900987,1,980.3168343,981.3197353
47.0744825,47.08350945,-124.1786756,-124.1797502,1.007043509,1,981.3197353,982.3267788
47.08350945,47.092497,-124.1797502,-124.1813726,1.00689048,1,982.3267788,983.3336693
47.092497,47.10147863,-124.1813726,-124.1825558,1.002719714,1,983.3336693,984.336389
47.10147863,47.11042463,-124.1825558,-124.1839335,1.000198531,1,984.336389,985.3365875
47.11042463,47.11993573,-124.1839335,-124.185323,1.062800912,1,985.3365875,986.3993884
47.11993573,47.12891232,-124.185323,-124.1872739,1.009004656,1,986.3993884,987.4083931
47.12891232,47.13785937,-124.1872739,-124.189518,1.009246112,1,987.4083931,988.4176392
47.13785937,47.14667262,-124.189518,-124.1924387,1.004577127,1,988.4176392,989.4222163
47.14667262,47.15558449,-124.1924387,-124.1946104,1.004469605,1,989.4222163,990.4266859
47.15558449,47.16494307,-124.1946104,-124.1972511,1.059606992,1,990.4266859,991.4862929
47.16494307,47.17381537,-124.1972511,-124.1995255,1.001424361,1,991.4862929,992.4877173
47.17381537,47.18268195,-124.1995255,-124.2021174,1.005192725,1,992.4877173,993.49291
47.18268195,47.1915266,-124.2021174,-124.2047869,1.003957327,1,993.49291,994.4968674
47.1915266,47.20037553,-124.2047869,-124.2076344,1.007201803,1,994.4968674,995.5040692
47.20037553,47.20923831,-124.2076344,-124.2100474,1.002214195,1,995.5040692,996.5062833
47.20923831,47.2180491,-124.2100474,-124.2127442,1.000665112,1,996.5062833,997.5069485
47.2180491,47.22735253,-124.2127442,-124.2171919,1.087655716,1,997.5069485,998.5946042
47.22735253,47.23601131,-124.2171919,-124.2211727,1.008638264,1,998.5946042,999.6032424
47.23601131,47.24476357,-124.2211727,-124.2243168,1.001734494,1,999.6032424,1000.604977
47.24476357,47.25352699,-124.2243168,-124.2273303,1.000642325,1,1000.604977,1001.605619
47.25352699,47.262036,-124.2273303,-124.231858,1.00596936,1,1001.605619,1002.611589
47.262036,47.270829,-124.231858,-124.2354333,1.014272095,1,1002.611589,1003.625861
47.270829,47.2795979,-124.2354333,-124.2384887,1.001933252,1,1003.625861,1004.627794
47.2795979,47.28816107,-124.2384887,-124.2426958,1.003673329,1,1004.627794,1005.631467
47.28816107,47.2958041,-124.2426958,-124.249688,1.000184064,1,1005.631467,1006.631651
47.2958041,47.30194458,-124.249688,-124.2594432,1.00367156,1,1006.631651,1007.635323
47.30194458,47.30106237,-124.2594432,-124.2726695,1.002148968,0.894655904,1007.635323,1008.637472
47.30106237,47.30878834,-124.2726695,-124.2795215,1.002476246,0.311749181,1008.637472,1009.639948
47.30878834,47.3175404,-124.2795215,-124.2826766,1.001830362,1,1009.639948,1010.641778
47.3175404,47.3261343,-124.2826766,-124.2866531,1.001504659,1,1010.641778,1011.643283
47.3261343,47.33472614,-124.2866531,-124.2906705,1.002197562,1,1011.643283,1012.645481
47.33472614,47.34295397,-124.2906705,-124.2961415,1.003484728,1,1012.645481,1013.648965
47.34295397,47.35037143,-124.2961415,-124.3041116,1.020214861,1,1013.648965,1014.66918
47.35037143,47.35406816,-124.3041116,-124.3162723,1.004104986,1,1014.66918,1015.673285
47.35406816,47.36253533,-124.3162723,-124.320805,1.00150074,1,1015.673285,1016.674786
47.36253533,47.3713637,-124.320805,-124.3236209,1.004315713,1,1016.674786,1017.679102
47.3713637,47.38037051,-124.3236209,-124.3243317,1.002940612,1,1017.679102,1018.682042
47.38037051,47.38930051,-124.3243317,-124.3261959,1.002840698,1,1018.682042,1019.684883
47.38930051,47.39816139,-124.3261959,-124.3286849,1.002940064,1,1019.684883,1020.687823
47.39816139,47.40558169,-124.3286849,-124.3362513,1.00253657,0.348998316,1020.687823,1021.69036
47.40558169,47.4145939,-124.3362513,-124.3364764,1.002256078,0.883189149,1021.69036,1022.692616
47.4145939,47.42358764,-124.3364764,-124.3368607,1.000475417,1,1022.692616,1023.693091
47.42358764,47.43259776,-124.3368607,-124.3373963,1.002689252,1,1023.693091,1024.69578
47.43259776,47.44152691,-124.3373963,-124.3393756,1.003975622,1,1024.69578,1025.699756
47.44152691,47.45054385,-124.3393756,-124.3397052,1.00294365,1,1025.699756,1026.7027
47.45054385,47.45952539,-124.3397052,-124.3405639,1.000787019,1,1026.7027,1027.703487
47.45952539,47.46845514,-124.3405639,-124.3421526,1.000098604,0.936877927,1027.703487,1028.703585
47.46845514,47.47770198,-124.3421526,-124.3430372,1.030349992,1,1028.703585,1029.733935
47.47770198,47.48666312,-124.3430372,-124.3442594,1.000656916,1,1029.733935,1030.734592
47.48666312,47.4956208,-124.3442594,-124.3459363,1.003985326,1,1030.734592,1031.738578
47.4956208,47.50457135,-124.3459363,-124.3477542,1.004582483,1,1031.738578,1032.74316
47.50457135,47.51347811,-124.3477542,-124.3498263,1.002539447,1,1032.74316,1033.745699
47.51347811,47.5223936,-124.3498263,-124.3517692,1.002037201,1,1033.745699,1034.747737
47.5223936,47.53133814,-124.3517692,-124.3534363,1.002433154,1,1034.747737,1035.75017
47.53133814,47.54013546,-124.3534363,-124.3564782,1.00451723,1,1035.75017,1036.754687
47.54013546,47.54903817,-124.3564782,-124.3586577,1.003362241,1,1036.754687,1037.758049
47.54903817,47.55800482,-124.3586577,-124.3604998,1.00658425,1,1037.758049,1038.764634
47.55800482,47.56712302,-124.3604998,-124.3622779,1.022637373,1,1038.764634,1039.787271
47.56712302,47.57600684,-124.3622779,-124.3644674,1.00139998,1,1039.787271,1040.788671
47.57600684,47.58488612,-124.3644674,-124.3668431,1.003281261,1,1040.788671,1041.791952
47.58488612,47.59649904,-124.3668431,-124.370842,1.32566448,1,1041.791952,1043.117617
47.59649904,47.6050977,-124.370842,-124.3749249,1.003937586,1,1043.117617,1044.121554
47.6050977,47.61396926,-124.3749249,-124.3775199,1.005470808,1,1044.121554,1045.127025
47.61396926,47.62285164,-124.3775199,-124.3797529,1.001756311,1,1045.127025,1046.128781
47.62285164,47.63168568,-124.3797529,-124.3824559,1.002968658,1,1046.128781,1047.13175
47.63168568,47.64028506,-124.3824559,-124.3864596,1.002159301,1,1047.13175,1048.133909
47.64028506,47.64919124,-124.3864596,-124.3885849,1.003039865,1,1048.133909,1049.136949
47.64919124,47.65780245,-124.3885849,-124.3924572,1.000486862,1,1049.136949,1050.137436
47.65780245,47.66637963,-124.3924572,-124.3964772,1.000127712,1,1050.137436,1051.137564
47.66637963,47.67475837,-124.3964772,-124.4013929,1.001745344,1,1051.137564,1052.139309
47.67475837,47.68293378,-124.4013929,-124.4069739,1.00048802,1,1052.139309,1053.139797
47.68293378,47.69146775,-124.4069739,-124.411337,1.003564242,1,1053.139797,1054.143361
47.69146775,47.7003203,-124.411337,-124.4137734,1.00110638,1,1054.143361,1055.144468
47.7003203,47.7092526,-124.4137734,-124.4156634,1.003243899,1,1055.144468,1056.147712
47.7092526,47.71803207,-124.4156634,-124.4187263,1.002766474,1,1056.147712,1057.150478
47.71803207,47.72691233,-124.4187263,-124.4208789,1.000482952,1,1057.150478,1058.150961
47.72691233,47.7356967,-124.4208789,-124.4239848,1.004019115,1,1058.150961,1059.15498
47.7356967,47.7441404,-124.4239848,-124.4286886,1.00262033,1,1059.15498,1060.157601
47.7441404,47.75019051,-124.4286886,-124.4386609,1.004249186,1,1060.157601,1061.16185
47.75019051,47.75670111,-124.4386609,-124.4479089,1.001043413,1,1061.16185,1062.162893
47.75670111,47.76510585,-124.4479089,-124.4528369,1.004538431,1,1062.162893,1063.167432
47.76510585,47.76723407,-124.4528369,-124.4658581,1.001568447,0.328820428,1063.167432,1064.169
47.76723407,47.76922158,-124.4658581,-124.478962,1.003982157,0,1064.169,1065.172982
47.76922158,47.77792448,-124.478962,-124.4755021,1.001665664,0.334738138,1065.172982,1066.174648
47.77792448,47.78633977,-124.4755021,-124.4802812,1.001556758,1,1066.174648,1067.176205
47.78633977,47.7953247,-124.4802812,-124.4811262,1.001071449,0.061082581,1067.176205,1068.177276
47.7953247,47.80419262,-124.4811262,-124.4834872,1.001711636,0.987881914,1068.177276,1069.178988
47.80419262,47.81287426,-124.4834872,-124.4870969,1.00228707,1,1069.178988,1070.181275
47.81287426,47.82055242,-124.4870969,-124.494187,1.004585246,1,1070.181275,1071.18586
47.82055242,47.82447061,-124.494187,-124.5062751,1.002152614,1,1071.18586,1072.188013
47.82447061,47.82665965,-124.5062751,-124.5193332,1.004786898,0.317257472,1072.188013,1073.192799
47.82665965,47.83356792,-124.5193332,-124.5279429,1.001570099,0.466418247,1073.192799,1074.19437
47.83356792,47.83433595,-124.5279429,-124.5412958,1.00035162,1,1074.19437,1075.194721
47.83433595,47.8433402,-124.5412958,-124.5414365,1.00128159,1,1075.194721,1076.196003
47.8433402,47.85005797,-124.5414365,-124.5510205,1.034169206,1,1076.196003,1077.230172
47.85005797,47.85777626,-124.5510205,-124.5579512,1.001992471,1,1077.230172,1078.232164
47.85777626,47.8663372,-124.5579512,-124.5621048,1.001096765,0.824832515,1078.232164,1079.233261
47.8663372,47.86869038,-124.5621048,-124.5750913,1.003442003,0.381312877,1079.233261,1080.236703
47.86869038,47.87621859,-124.5750913,-124.5825218,1.003942514,0.403753422,1080.236703,1081.240646
47.87621859,47.87921025,-124.5825218,-124.5952939,1.008957859,1,1081.240646,1082.249604
47.87921025,47.87725115,-124.5952939,-124.608444,1.004629896,0.189519115,1082.249604,1083.254234
47.87725115,47.88431316,-124.608444,-124.6168643,1.005462937,0.907537694,1083.254234,1084.259696
47.88431316,47.890327,-124.6168643,-124.6268686,1.001831123,1,1084.259696,1085.261528
47.890327,47.89916098,-124.6268686,-124.6295976,1.003144562,0.512369845,1085.261528,1086.264672
47.89916098,47.90669113,-124.6295976,-124.6371307,1.008177425,1,1086.264672,1087.27285
47.90669113,47.9156268,-124.6371307,-124.6389663,1.002976314,1,1087.27285,1088.275826
47.9156268,47.9246329,-124.6389663,-124.6400582,1.004732835,1,1088.275826,1089.280559
47.9246329,47.93329566,-124.6400582,-124.643701,1.000761186,1,1089.280559,1090.28132
47.93329566,47.94130342,-124.643701,-124.6499158,1.003590326,1,1090.28132,1091.28491
47.94130342,47.94655204,-124.6499158,-124.660834,1.000984682,1,1091.28491,1092.285895
47.94655204,47.9554171,-124.660834,-124.663248,1.002010523,1,1092.285895,1093.287905
47.9554171,47.9643573,-124.663248,-124.6648731,1.001442567,0.76847419,1093.287905,1094.289348
47.9643573,47.9677924,-124.6648731,-124.6772918,1.000395955,0.716349134,1094.289348,1095.289744
47.9677924,47.97603704,-124.6772918,-124.6718363,1.002693333,0.326752242,1095.289744,1096.292437
47.97603704,47.98504533,-124.6718363,-124.6716766,1.001747,1,1096.292437,1097.294184
47.98504533,47.99323128,-124.6716766,-124.6772833,1.001313143,1,1097.294184,1098.295497
47.99323128,48.00210353,-124.6772833,-124.6797877,1.003993836,1,1098.295497,1099.299491
48.00210353,48.01102855,-124.6797877,-124.6780155,1.001136052,1,1099.299491,1100.300627
48.01102855,48.01971524,-124.6780155,-124.6815862,1.001766181,1,1100.300627,1101.302393
48.01971524,48.02868683,-124.6815862,-124.6827081,1.00107803,0.868432492,1101.302393,1102.303472
48.02868683,48.03768992,-124.6827081,-124.682331,1.001490418,1,1102.303472,1103.304962
48.03768992,48.04659575,-124.682331,-124.6844377,1.002592037,1,1103.304962,1104.307554
48.04659575,48.05520626,-124.6844377,-124.6883689,1.001042319,1,1104.307554,1105.308596
48.05520626,48.06380135,-124.6883689,-124.6923769,1.001073168,0.430210164,1105.308596,1106.309669
48.06380135,48.07232543,-124.6923769,-124.6967666,1.002388442,1,1106.309669,1107.312058
48.07232543,48.08127682,-124.6967666,-124.6954246,1.000330492,1,1107.312058,1108.312388
48.08127682,48.09002197,-124.6954246,-124.6921113,1.003076629,1,1108.312388,1109.315465
48.09002197,48.0984735,-124.6921113,-124.6875019,1.0001785,1,1109.315465,1110.315644
48.0984735,48.10684037,-124.6875019,-124.6926554,1.005982875,0.93519785,1110.315644,1111.321626
48.10684037,48.11568822,-124.6926554,-124.6951794,1.001523507,0.973747848,1111.321626,1112.32315
48.11568822,48.1227222,-124.6951794,-124.7036201,1.002166954,1,1112.32315,1113.325317
48.1227222,48.13146177,-124.7036201,-124.7071937,1.007340889,1,1113.325317,1114.332658
48.13146177,48.13949895,-124.7071937,-124.7133351,1.003188486,0.899797115,1114.332658,1115.335846
48.13949895,48.14786321,-124.7133351,-124.7183511,1.001764706,1,1115.335846,1116.337611
48.14786321,48.15581449,-124.7183511,-124.7247122,1.002193196,0.85727328,1116.337611,1117.339804
48.15581449,48.16279361,-124.7247122,-124.7332662,1.002402212,1,1117.339804,1118.342206
48.16279361,48.17115714,-124.7332662,-124.7282732,1.00099311,1,1118.342206,1119.343199
48.17115714,48.1779325,-124.7282732,-124.7193378,1.003294654,1,1119.343199,1120.346494
48.1779325,48.18250603,-124.7193378,-124.7076725,1.003335037,0.605733932,1120.346494,1121.349829
48.18250603,48.19014005,-124.7076725,-124.7004893,1.002074976,0.877217498,1121.349829,1122.351904
48.19014005,48.19867426,-124.7004893,-124.6961959,1.000900925,1,1122.351904,1123.352805
48.19867426,48.20746055,-124.6961959,-124.6932022,1.001867381,1,1123.352805,1124.354672
48.20746055,48.21632544,-124.6932022,-124.6907992,1.001683515,1,1124.354672,1125.356356
48.21632544,48.22508041,-124.6907992,-124.694003,1.002024258,0.903258975,1125.356356,1126.35838
48.22508041,48.23319568,-124.694003,-124.6999022,1.002610195,0,1126.35838,1127.36099
48.23319568,48.24198913,-124.6999022,-124.7028174,1.001339659,0,1127.36099,1128.36233
48.24198913,48.24907596,-124.7028174,-124.6944737,1.001353362,0.996473482,1128.36233,1129.363683
48.24907596,48.25553214,-124.6944737,-124.6850648,1.000329163,1,1129.363683,1130.364013
48.25553214,48.26427135,-124.6850648,-124.6815771,1.005471928,1,1130.364013,1131.369485
48.26427135,48.27322641,-124.6815771,-124.68031,1.000163501,1,1131.369485,1132.369648
48.27322641,48.28185831,-124.68031,-124.6842219,1.002530588,0.802323042,1132.369648,1133.372179
48.28185831,48.2907931,-124.6842219,-124.6860029,1.002203817,0.238260885,1133.372179,1134.374382
48.2907931,48.29558721,-124.6860029,-124.6745353,1.001950293,0.479825617,1134.374382,1135.376333
48.29558721,48.30202746,-124.6745353,-124.6650847,1.000773034,0.908031807,1135.376333,1136.377106
48.30202746,48.31087088,-124.6650847,-124.6624684,1.002201164,1,1136.377106,1137.379307
48.31087088,48.31928433,-124.6624684,-124.6672983,1.001393391,1,1137.379307,1138.3807
48.31928433,48.3256182,-124.6672983,-124.6576599,1.001941325,1,1138.3807,1139.382642
48.3256182,48.33399369,-124.6576599,-124.6626742,1.002375989,1,1139.382642,1140.385018
48.33399369,48.34088508,-124.6626742,-124.6713773,1.00051204,1,1140.385018,1141.38553
48.34088508,48.33943832,-124.6713773,-124.6847348,1.000301814,1,1141.38553,1142.385831
48.33943832,48.34528978,-124.6847348,-124.6950225,1.000738681,0.952365937,1142.385831,1143.38657
48.34528978,48.35235924,-124.6950225,-124.7034233,1.001674211,1,1143.38657,1144.388244
48.35235924,48.36068042,-124.7034233,-124.7085989,1.001184953,1,1144.388244,1145.389429
48.36068042,48.36785555,-124.7085989,-124.7168396,1.00358386,0.669161617,1145.389429,1146.393013
48.36785555,48.37399888,-124.7168396,-124.7267833,1.003066489,0.391327274,1146.393013,1147.39608
48.37399888,48.38293624,-124.7267833,-124.7248536,1.003956842,0,1147.39608,1148.400037
48.38293624,48.39001045,-124.7248536,-124.7163395,1.007003933,0,1148.400037,1149.40704
